,AIR_INTAKE_TEMP,AUTOMATIC,CAR_YEAR,DAYS_OF_WEEK,DTC_NUMBER,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_POWER,ENGINE_RPM,HOURS,INTAKE_MANIFOLD_PRESSURE,MARK,MIN,MODEL,MONTHS,SHORT TERM FUEL TRIM BANK 1,SPEED,THROTTLE_POS,TIME,TIMING_ADVANCE,VEHICLE_ID,YEAR,ERROR CODE,problems
3465,40.0,n,2006.0,3.0,MIL is OFF1 codes,69.0,0.41,1.6,930.0,10.0,94.0,volkswagen,20.0,polo,8.0,,36.0,0.2,1503573808786,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3466,39.0,n,2006.0,3.0,MIL is OFF1 codes,69.0,0.41,1.6,1230.0,10.0,51.0,volkswagen,20.0,polo,8.0,,40.0,0.067,1503573814793,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3467,39.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,1320.0,10.0,22.0,volkswagen,20.0,polo,8.0,,40.0,0.035,1503573820800,0.424,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3468,39.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,1221.0,10.0,41.0,volkswagen,20.0,polo,8.0,,38.0,0.059,1503573826806,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3469,39.0,n,2006.0,3.0,MIL is OFF1 codes,69.0,0.41,1.6,1309.0,10.0,40.0,volkswagen,20.0,polo,8.0,,41.0,0.09,1503573832812,0.655,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3470,39.0,n,2006.0,3.0,MIL is OFF1 codes,69.0,0.41,1.6,881.0,10.0,32.0,volkswagen,20.0,polo,8.0,,20.0,0.027,1503573838819,0.49,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3471,40.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,829.0,10.0,83.0,volkswagen,20.0,polo,8.0,,20.0,0.075,1503573844825,0.518,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3472,39.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,1614.0,10.0,64.0,volkswagen,20.0,polo,8.0,,35.0,0.141,1503573850832,0.643,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3473,39.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,1544.0,10.0,48.0,volkswagen,20.0,polo,8.0,,38.0,,1503573856838,0.514,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3474,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1708.0,10.0,51.0,volkswagen,20.0,polo,8.0,,45.0,0.114,1503573862844,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3475,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1889.0,10.0,48.0,volkswagen,20.0,polo,8.0,,48.0,0.114,1503573868851,0.694,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3476,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1698.0,10.0,19.0,volkswagen,20.0,polo,8.0,,31.0,0.031,1503573874856,0.443,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3477,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,808.0,10.0,29.0,volkswagen,20.0,polo,8.0,,11.0,0.027,1503573880862,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3478,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,2013.0,10.0,44.0,volkswagen,20.0,polo,8.0,,27.0,0.129,1503573886875,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3479,39.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1786.0,10.0,40.0,volkswagen,20.0,polo,8.0,,36.0,0.106,1503573892880,0.694,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3480,39.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1301.0,10.0,30.0,volkswagen,20.0,polo,8.0,,16.0,0.031,1503573898898,0.431,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3481,39.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1485.0,10.0,19.0,volkswagen,20.0,polo,8.0,,27.0,0.035,1503573904903,0.725,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3482,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1142.0,10.0,24.0,volkswagen,20.0,polo,8.0,,27.0,0.027,1503573910909,0.6,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3483,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1112.0,10.0,62.0,volkswagen,20.0,polo,8.0,,31.0,0.094,1503573916920,0.612,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3484,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1351.0,10.0,29.0,volkswagen,20.0,polo,8.0,,33.0,0.051,1503573922926,0.671,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3485,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1279.0,10.0,23.0,volkswagen,20.0,polo,8.0,,30.0,0.031,1503573928948,0.471,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3486,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1216.0,10.0,48.0,volkswagen,20.0,polo,8.0,,33.0,0.102,1503573934954,0.635,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3487,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,740.0,10.0,82.0,volkswagen,20.0,polo,8.0,,16.0,0.024,1503573940960,0.529,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3488,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1385.0,10.0,33.0,volkswagen,20.0,polo,8.0,,26.0,0.063,1503573946965,0.655,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3489,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1572.0,10.0,22.0,volkswagen,20.0,polo,8.0,,28.0,0.071,1503573952986,0.671,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3490,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1588.0,10.0,21.0,volkswagen,20.0,polo,8.0,,23.0,0.039,1503573958992,0.714,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3491,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,990.0,10.0,57.0,volkswagen,20.0,polo,8.0,,21.0,0.039,1503573964998,0.459,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3492,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1488.0,10.0,23.0,volkswagen,20.0,polo,8.0,,25.0,0.039,1503573971004,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3493,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1357.0,10.0,27.0,volkswagen,20.0,polo,8.0,,18.0,0.043,1503573977011,0.643,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3494,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,,10.0,64.0,volkswagen,20.0,polo,8.0,,26.0,0.11,1503573983016,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3495,40.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1736.0,10.0,44.0,volkswagen,20.0,polo,8.0,,32.0,0.067,1503573989023,0.725,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3496,40.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1689.0,10.0,20.0,volkswagen,20.0,polo,8.0,,22.0,0.031,1503573995029,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3497,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1558.0,10.0,43.0,volkswagen,20.0,polo,8.0,,28.0,0.059,1503574001036,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3498,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1783.0,10.0,30.0,volkswagen,20.0,polo,8.0,,31.0,0.067,1503574007041,0.737,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3499,40.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1634.0,10.0,19.0,volkswagen,20.0,polo,8.0,,26.0,0.027,1503574013046,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3500,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1505.0,10.0,21.0,volkswagen,20.0,polo,8.0,,25.0,0.043,1503574019051,0.69,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3501,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1531.0,10.0,39.0,volkswagen,20.0,polo,8.0,,30.0,0.067,1503574025056,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3502,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1882.0,10.0,42.0,volkswagen,20.0,polo,8.0,,35.0,0.043,1503574031070,0.706,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3503,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1183.0,10.0,28.0,volkswagen,20.0,polo,8.0,,23.0,0.031,1503574037076,0.459,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3504,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1170.0,10.0,43.0,volkswagen,20.0,polo,8.0,,31.0,0.078,1503574043082,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3505,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1192.0,10.0,36.0,volkswagen,20.0,polo,8.0,,27.0,0.031,1503574049102,0.529,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3506,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1099.0,10.0,44.0,volkswagen,20.0,polo,8.0,,27.0,0.055,1503574055107,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3507,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1124.0,10.0,36.0,volkswagen,20.0,polo,8.0,,28.0,0.047,1503574061122,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3508,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1093.0,10.0,25.0,volkswagen,20.0,polo,8.0,,25.0,0.031,1503574067127,0.647,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3509,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,801.0,10.0,30.0,volkswagen,20.0,polo,8.0,,13.0,0.027,1503574073142,0.467,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3510,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1355.0,10.0,40.0,volkswagen,20.0,polo,8.0,,27.0,0.114,1503574079157,0.6,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3511,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1511.0,10.0,47.0,volkswagen,20.0,polo,8.0,,31.0,0.098,1503574085171,0.678,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3512,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1731.0,10.0,22.0,volkswagen,20.0,polo,8.0,,30.0,0.047,1503574091176,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3513,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1309.0,10.0,28.0,volkswagen,20.0,polo,8.0,,12.0,0.035,1503574097183,0.553,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3514,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,794.0,10.0,31.0,volkswagen,20.0,polo,8.0,,1.0,0.024,1503574103196,0.573,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3515,42.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,755.0,10.0,35.0,volkswagen,20.0,polo,8.0,,7.0,0.067,1503574109204,0.576,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3516,42.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,,10.0,50.0,volkswagen,20.0,polo,8.0,,,0.067,1503574115212,0.635,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3517,42.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1248.0,10.0,49.0,volkswagen,20.0,polo,8.0,,27.0,0.086,1503574121219,0.518,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3518,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1576.0,10.0,20.0,volkswagen,20.0,polo,8.0,,25.0,0.027,1503574127233,0.729,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3519,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,786.0,10.0,29.0,volkswagen,20.0,polo,8.0,,2.0,0.024,1503574133239,0.537,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3520,42.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,775.0,10.0,29.0,volkswagen,20.0,polo,8.0,,0.0,0.024,1503574139245,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3521,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,778.0,10.0,29.0,volkswagen,20.0,polo,8.0,,0.0,0.024,1503574145250,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3522,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1132.0,10.0,49.0,volkswagen,20.0,polo,8.0,,11.0,0.071,1503574151255,0.624,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3523,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1894.0,10.0,22.0,volkswagen,20.0,polo,8.0,,25.0,0.137,1503574157261,0.667,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3524,42.0,n,2006.0,3.0,MIL is OFF1 codes,76.0,0.41,1.6,1932.0,10.0,85.0,volkswagen,20.0,polo,8.0,,42.0,0.216,1503574163268,0.624,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3525,40.0,n,2006.0,3.0,MIL is OFF1 codes,77.0,0.41,1.6,2907.0,10.0,20.0,volkswagen,20.0,polo,8.0,,46.0,0.106,1503574169275,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3526,41.0,n,2006.0,3.0,MIL is OFF1 codes,77.0,0.41,1.6,1807.0,10.0,79.0,volkswagen,20.0,polo,8.0,,50.0,0.255,1503574175280,0.608,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3527,41.0,n,2006.0,3.0,MIL is OFF1 codes,77.0,0.41,1.6,2066.0,10.0,88.0,volkswagen,20.0,polo,8.0,,55.0,0.22,1503574181286,0.659,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3528,40.0,n,2006.0,3.0,MIL is OFF1 codes,77.0,0.41,1.6,2175.0,10.0,58.0,volkswagen,20.0,polo,8.0,,52.0,0.196,1503574187291,0.671,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3529,41.0,n,2006.0,3.0,MIL is OFF1 codes,76.0,0.41,1.6,1629.0,10.0,90.0,volkswagen,20.0,polo,8.0,,41.0,0.031,1503574193296,0.435,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3530,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,2029.0,10.0,60.0,volkswagen,20.0,polo,8.0,,53.0,0.169,1503574199311,0.631,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3531,40.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1998.0,10.0,19.0,volkswagen,20.0,polo,8.0,,40.0,0.043,1503574205318,0.478,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3532,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1239.0,10.0,24.0,volkswagen,20.0,polo,8.0,,27.0,0.035,1503574211324,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3533,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,935.0,10.0,94.0,volkswagen,20.0,polo,8.0,,25.0,0.263,1503574217330,0.537,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3534,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1230.0,10.0,24.0,volkswagen,20.0,polo,8.0,,30.0,0.035,1503574223342,0.631,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3535,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1223.0,10.0,22.0,volkswagen,20.0,polo,8.0,,31.0,0.031,1503574229351,0.455,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3536,42.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1165.0,10.0,27.0,volkswagen,20.0,polo,8.0,,20.0,0.031,1503574235356,0.459,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3537,42.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,954.0,10.0,55.0,volkswagen,20.0,polo,8.0,,30.0,0.106,1503574241371,0.482,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3538,42.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1012.0,10.0,50.0,volkswagen,20.0,polo,8.0,,26.0,0.031,1503574247377,0.447,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3539,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1550.0,10.0,20.0,volkswagen,20.0,polo,8.0,,38.0,0.047,1503574253383,0.635,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3540,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1816.0,10.0,66.0,volkswagen,20.0,polo,8.0,,58.0,0.318,1503574259389,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3541,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,2392.0,10.0,21.0,volkswagen,20.0,polo,8.0,,52.0,0.059,1503574265395,0.49,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3542,42.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1882.0,10.0,67.0,volkswagen,20.0,polo,8.0,,50.0,0.176,1503574271401,0.565,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3543,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,2076.0,10.0,97.0,volkswagen,20.0,polo,8.0,,52.0,0.404,1503574277407,0.62,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3544,40.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,,10.0,95.0,volkswagen,20.0,polo,8.0,,52.0,0.337,1503574283413,0.635,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3545,39.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1875.0,10.0,20.0,volkswagen,20.0,polo,8.0,,37.0,0.043,1503574289418,0.741,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3546,40.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1173.0,10.0,26.0,volkswagen,20.0,polo,8.0,,23.0,0.031,1503574295425,0.447,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3547,41.0,n,2006.0,3.0,MIL is OFF1 codes,70.0,0.41,1.6,788.0,10.0,44.0,volkswagen,20.0,polo,8.0,,3.0,0.024,1503574301430,0.549,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3548,41.0,n,2006.0,3.0,MIL is OFF1 codes,71.0,0.41,1.6,1841.0,10.0,66.0,volkswagen,20.0,polo,8.0,,28.0,0.18,1503574307436,0.624,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3549,41.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,1983.0,10.0,54.0,volkswagen,20.0,polo,8.0,,38.0,0.141,1503574313442,0.682,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3550,42.0,n,2006.0,3.0,MIL is OFF1 codes,72.0,0.41,1.6,786.0,10.0,51.0,volkswagen,20.0,polo,8.0,,18.0,0.024,1503574319447,0.537,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3551,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1519.0,10.0,47.0,volkswagen,20.0,polo,8.0,,32.0,0.141,1503574325453,0.631,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3552,41.0,n,2006.0,3.0,MIL is OFF1 codes,73.0,0.41,1.6,1747.0,10.0,18.0,volkswagen,20.0,polo,8.0,,25.0,0.031,1503574331459,0.541,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3553,41.0,n,2006.0,3.0,MIL is OFF1 codes,74.0,0.41,1.6,1141.0,10.0,44.0,volkswagen,20.0,polo,8.0,,23.0,0.133,1503574337471,0.588,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3554,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,747.0,10.0,72.0,volkswagen,20.0,polo,8.0,,,0.098,1503574343478,0.537,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3555,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1319.0,10.0,49.0,volkswagen,20.0,polo,8.0,,27.0,0.11,1503574349486,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3556,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1545.0,10.0,32.0,volkswagen,20.0,polo,8.0,,28.0,0.063,1503574355492,0.702,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3557,41.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1516.0,10.0,23.0,volkswagen,20.0,polo,8.0,,26.0,0.043,1503574361498,0.655,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3558,42.0,n,2006.0,3.0,MIL is OFF1 codes,75.0,0.41,1.6,1374.0,10.0,31.0,volkswagen,20.0,polo,8.0,,15.0,0.047,1503574367508,0.694,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3559,42.0,n,2006.0,3.0,MIL is OFF1 codes,76.0,0.41,1.6,777.0,10.0,47.0,volkswagen,20.0,polo,8.0,,15.0,0.078,1503574373514,0.596,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3560,42.0,n,2006.0,3.0,MIL is OFF1 codes,76.0,0.41,1.6,800.0,10.0,41.0,volkswagen,20.0,polo,8.0,,6.0,0.031,1503574379520,0.455,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3561,42.0,n,2006.0,4.0,MIL is OFF1 codes,77.0,0.41,1.6,771.0,11.0,33.0,volkswagen,20.0,polo,8.0,,0.0,0.027,1503574385525,0.482,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3562,31.0,n,2006.0,4.0,MIL is OFF1 codes,66.0,0.41,1.6,1324.0,11.0,52.0,volkswagen,20.0,polo,8.0,,,0.094,1503659842575,0.525,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3563,31.0,n,2006.0,4.0,MIL is OFF1 codes,67.0,0.41,1.6,2061.0,11.0,21.0,volkswagen,20.0,polo,8.0,,27.0,0.129,1503659847048,0.69,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3564,31.0,n,2006.0,4.0,MIL is OFF1 codes,67.0,0.41,1.6,2210.0,11.0,24.0,volkswagen,20.0,polo,8.0,,25.0,0.043,1503659851591,0.576,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3565,31.0,n,2006.0,4.0,MIL is OFF1 codes,68.0,0.41,1.6,1444.0,11.0,24.0,volkswagen,20.0,polo,8.0,,26.0,0.039,1503659856053,0.718,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
3566,31.0,n,2006.0,4.0,MIL is OFF1 codes,68.0,0.41,1.6,1359.0,11.0,26.0,volkswagen,20.0,polo,8.0,,20.0,0.043,1503659860607,0.471,car6,2017.0,P0133,O2 Sensor Circuit Slow Response (Bank 1 Sensor 1); 
